chain_id,validator_name,validator_address,current_weight
cosmoshub-4,kysenpoolsky,cosmosvaloper146kwpzhmleafmhtaxulfptyhnvwxzlvm87hwnm,0
cosmoshub-4,ztake,cosmosvaloper102ruvpv2srmunfffxavttxnhezln6fnc54at8c,0
cosmoshub-4,klubstaking,cosmosvaloper1wqy2s6nwnxj57l0l5rdjxxr646p3al6y70435m,0
cosmoshub-4,coinbasecustody,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0
cosmoshub-4,hashquark,cosmosvaloper1cgh5ksjwy2sd407lyre4l3uj2fdrqhpkzp06e6,0
cosmoshub-4,01node,cosmosvaloper17mggn4znyeyg25wd7498qxl7r2jhgue8u4qjcq,0
cosmoshub-4,grantfish,cosmosvaloper1xym2qygmr9vanpa0m7ndk3n0qxgey3ffzcyd5c,0
cosmoshub-4,posthuman,cosmosvaloper157v7tczs40axfgejp2m43kwuzqe0wsy0rv8puv,2618
cosmoshub-4,rockawayxinfra,cosmosvaloper1thl5syhmscgnj7whdyrydw3w6vy80044hjpnxh,0
cosmoshub-4,lunamint,cosmosvaloper1ec3p6a75mqwkv33zt543n6cnxqwun37rr5xlqv,0
cosmoshub-4,commercionetwork,cosmosvaloper1fqzqejwkk898fcslw4z4eeqjzesynvrdfr5hte,0
cosmoshub-4,dacm,cosmosvaloper16fnz0v4cnv5dpnj0p3gaft2q2kzx8z5hfrx6v5,0
cosmoshub-4,citizencosmos,cosmosvaloper1e859xaue4k2jzqw20cv6l7p3tmc378pc3k8g2u,5625
cosmoshub-4,cexio,cosmosvaloper1yw5s259jkcg0jzmh7sce29uk0lqqw2ump7578p,0
cosmoshub-4,0base,cosmosvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q46fe2xk,0
cosmoshub-4,ledger,cosmosvaloper10wljxpl03053h9690apmyeakly3ylhejrucvtm,0
cosmoshub-4,highstakes,cosmosvaloper1yh089p0cre4nhpdqw35uzde5amg3qzexkeggdn,0
cosmoshub-4,nodestake,cosmosvaloper19f0w9svr905fhefusyx4z8sf83j6et0g9l5yhl,2623
cosmoshub-4,prism,cosmosvaloper1hmd535f69t3x262m6s9wc6jd0dmel2zevhyuhm,0
cosmoshub-4,blocksunited,cosmosvaloper1jmykcq8gylmy5tgqtel4xj4q62fdt49sl584xd,0
cosmoshub-4,prodelegators,cosmosvaloper18sqvyf4ss84qree7gndph5chmm82fglsqfylwn,0
cosmoshub-4,blockpower,cosmosvaloper1rpgtz9pskr5geavkjz02caqmeep7cwwpv73axj,0
cosmoshub-4,meria,cosmosvaloper1wrx0x9m9ykdhw9sg04v7uljme53wuj03aa5d4f,0
cosmoshub-4,multichain,cosmosvaloper1vf44d85es37hwl9f4h9gv0e064m0lla60j9luj,0
cosmoshub-4,dforce,cosmosvaloper1cc99d3xcukhedg4wcw53j7a9q68uza707vpfe7,0
cosmoshub-4,game,cosmosvaloper1qaa9zej9a0ge3ugpx3pxyx602lxh3ztqgfnp42,0
cosmoshub-4,wecoins,cosmosvaloper15w6ra6m68c63t0sv2hzmkngwr9t88e23r8vtg5,0
cosmoshub-4,cosmicvalidator,cosmosvaloper1de7qx00pz2j6gn9k88ntxxylelkazfk3g8fgh9,2875
cosmoshub-4,cosmosspaces,cosmosvaloper13p5ckpmc9g2v8ez5qsxs00wadqvcc7q0qheh26,2625
cosmoshub-4,chillvalidation,cosmosvaloper1sdz4rc95vnzh2f54sacec50vjxnmwdakfym4vh,2372
cosmoshub-4,enigma,cosmosvaloper1gah0q9gqypnr7ufzg0dcda3k6v8qp4ceddn8fs,2375
cosmoshub-4,dsrv,cosmosvaloper1wlagucxdxvsmvj6330864x8q3vxz4x02rmvmsu,2125
cosmoshub-4,strangelove,cosmosvaloper130mdu9a0etmeuw52qfxk73pn0ga6gawkxsrlwf,0
cosmoshub-4,cryptodungeon,cosmosvaloper13x4pynlp86prhcmtns742kgsgu7pjtzj4djh7s,0
cosmoshub-4,kiln,cosmosvaloper1uxlf7mvr8nep3gm7udf2u9remms2jyjqvwdul2,0
cosmoshub-4,bunkerstakeio,cosmosvaloper1fs0vl7jem78pmhladkludtkun3cgkrwkt8czur,0
cosmoshub-4,stakerelax,cosmosvaloper16qnr6snzq49l6grkyu39lzchnfv3ajfdvejx55,0
cosmoshub-4,gumi,cosmosvaloper1atpewucekh08gc8h4e6jv8fa7p9k84mmwlzqje,0
cosmoshub-4,commonshub,cosmosvaloper1ehlmvdvgkpfcx8f07l929udjerc9mtyhl07ynp,0
cosmoshub-4,umbrella,cosmosvaloper1lktjhnzkpkz3ehrg8psvmwhafg56kfss3q3t8m,0
cosmoshub-4,moonlet,cosmosvaloper1yfnaup5wa3vdzx3wx9auhvzl85saqj37tqxqnu,0
cosmoshub-4,node101,cosmosvaloper1lrzxwu4dmy8030waevcpft7rpxjjz26cpzvumd,0
cosmoshub-4,huobi,cosmosvaloper1kn3wugetjuy4zetlq6wadchfhvu3x740ae6z6x,0
cosmoshub-4,huginn,cosmosvaloper1am8wmhwta4swx8f4quvffu7hqw48aujwypp0ew,0
cosmoshub-4,twinstake,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0
cosmoshub-4,leapwallet,cosmosvaloper1nesedjyngslkvgg8jxy6nuy6r4g6ty0fdk3yky,0
cosmoshub-4,infstones,cosmosvaloper1sd4tl9aljmmezzudugs7zlaya7pg2895ws8tfs,0
cosmoshub-4,validatornetwork,cosmosvaloper1sxx9mszve0gaedz5ld7qdkjkfv8z992ax69k08,0
cosmoshub-4,neopin,cosmosvaloper1ulawrs2d3ajw083a9u6nxsyg5j93kdu6pudrag,0
cosmoshub-4,bigbrainstaking,cosmosvaloper1wwcp3ath738qcy3panwqxtva3w28kvqdjw5hee,0
cosmoshub-4,coinonenode,cosmosvaloper1te8nxpc2myjfrhaty0dnzdhs5ahdh5agzuym9v,0
cosmoshub-4,smartnodes,cosmosvaloper1hdrlqvyjfy5sdrseecjrutyws9khtxxaux62l7,0
cosmoshub-4,multiplex,cosmosvaloper1a4qlael79p76my9pml6thwhnnzsxyy4ajrvd9s,0
cosmoshub-4,stakezone,cosmosvaloper1lcwxu50rvvgf9v6jy6q5mrzyhlszwtjxhtscmp,0
cosmoshub-4,trustnodes,cosmosvaloper1k6e7l0lz497l8njqjxpd3g4wlkdfwe93uqf03k,0
cosmoshub-4,colossus,cosmosvaloper18s3k8dt73e28rraqk70u9xwtv9wlav83n5mqjx,0
cosmoshub-4,interchainfm,cosmosvaloper1z96p06tf6pqeca9gatv8h9hp83z2ng4l6erxj4,0
cosmoshub-4,cosmosaf,cosmosvaloper1xsgse9yump2j35nfut2tkwh7mdtca5llcgr79d,0
cosmoshub-4,dorafactorypgs,cosmosvaloper17w8wc8y2jg2fjnkfxfw8z7a84qtuvyrgd89hm4,0
cosmoshub-4,quokkastake,cosmosvaloper1xqz9pemz5e5zycaa89kys5aw6m8rhgsvw4328e,0
cosmoshub-4,kjnodescom,cosmosvaloper1mnjg9xhraxljrccyw9y6u22ws0fa5asa38nd2q,0
cosmoshub-4,ecostake,cosmosvaloper1a37ze3yrr2y9nn98l6frhjskmufvd40cpyd0gq,0
cosmoshub-4,cosmosrescue,cosmosvaloper1hkqejlyrj9h8knms9hwvrnp9xhqvjqlseh06vq,0
cosmoshub-4,sygnum,cosmosvaloper1jx7uhnrg8pylqydtxwykc288mzh24866emytpa,0
cosmoshub-4,hashtower,cosmosvaloper1ma02nlc7lchu7caufyrrqt4r6v2mpsj90y9wzd,0
cosmoshub-4,binancestaking,cosmosvaloper156gqf9837u7d4c4678yt3rl4ls9c5vuursrrzf,0
cosmoshub-4,nyliranet,cosmosvaloper13sduv92y3xdhy3rpmhakrc3v7t37e7ps9l0kpv,0
cosmoshub-4,cryptostakecom,cosmosvaloper1rxvkwfw3467nxgs6r7yav6cnygkjzkkc2defr6,0
cosmoshub-4,boubounode,cosmosvaloper1eh5mwu044gd5ntkkc2xgfg8247mgc56fz4sdg3,0
cosmoshub-4,alessandromazza,cosmosvaloper18al7yt9q5a7n7aqje9dat36efyxssyahmx2gzs,0
cosmoshub-4,ping,cosmosvaloper1jxv0u20scum4trha72c7ltfgfqef6nsch7q6cu,0
cosmoshub-4,zoomerlabs,cosmosvaloper1urxrvt5dmkqpe50gwrerjly2z6nvk9exjz2j3h,0
cosmoshub-4,stakeseekerbybtcs,cosmosvaloper1kyfce0nvluyhgfsdzz8hwrsf5336gsc95pyy4u,0
cosmoshub-4,factor,cosmosvaloper1rwh0cxa72d3yle3r4l8gd7vyphrmjy2kpe4x72,0
cosmoshub-4,inux,cosmosvaloper1zgqal5almcs35eftsgtmls3ahakej6jmnn2wfj,0
cosmoshub-4,mantra,cosmosvaloper103agss48504gkk3la5xcg5kxplaf6ttnuv234h,0
cosmoshub-4,quasar,cosmosvaloper14yncgrhz5t0j6p9yfm0eht65ltter2kqwkn6dc,0
cosmoshub-4,ethicalnode,cosmosvaloper15uarq305pfjftjv532jakjx0p52zflzxfr8e42,0
dydx-mainnet-1,imperator,dydxvaloper1mwhwf9rqh64ktr8t8xnz37nhg7vvy42ec56jwe,100
dydx-mainnet-1,polkachu,dydxvaloper15xgxv2j45uc4er8z9tfz5m0f0e74ymv6xj9l9d,100
dydx-mainnet-1,kingnodes,dydxvaloper1j4ljutnh66r55a29jydgca7pfmhd40e3nlcfa4,100
dydx-mainnet-1,prodelegators,dydxvaloper1rqhxemv6e5x43uny8qdyq78zneuk49pe5gkltz,100
dydx-mainnet-1,crosnest,dydxvaloper1y6ncfxx8x9sqec97pehjw0k32slw63850ltjrn,100
dydx-mainnet-1,strangelove,dydxvaloper1zts523wqvtrhd2a9mznfc83msgs6mgwczvj7kw,0
dydx-mainnet-1,cryptocrew,dydxvaloper199fjq4rnfvz24cktl8cervx8h8e90ruk3yrrdn,0
dydx-mainnet-1,enigma,dydxvaloper160n4rwm854v06ppkly2pt0zc9rpwlm5y2gjyqf,100
dydx-mainnet-1,ecostake,dydxvaloper15wphegl8esn7r2rgj9j3xf870v78lxg8yfjn95,100
dydx-mainnet-1,smartstake,dydxvaloper1t8hjjca8kecjtuhs2qy83maurj78fq2z5c44z5,0
dydx-mainnet-1,kiln,dydxvaloper1u9xeaqdjz3kky2ymdhdsn0ra5uy9tc3elj2jte,100
dydx-mainnet-1,meria,dydxvaloper1ml44cenapnawcn4xy3w36jce0rg78dm8ajvypn,100
dydx-mainnet-1,cosmostation,dydxvaloper1vl5ty47uwpfv4mcutwv4zam09mvvvdgy09n0l5,100
dydx-mainnet-1,lavenderfive,dydxvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zq7tkd8,100
dydx-mainnet-1,silknodes,dydxvaloper1w44vfk3jzh69p7yawwqcaazuxz944ve95qpaf8,0
dydx-mainnet-1,provalidator,dydxvaloper1a9lm6t9qalz53jrp0q6p50q2cxeqnwsh48g3tt,0
dydx-mainnet-1,informal,dydxvaloper1x20lytyf6zkcrv5edpkfkn8sz578qg5se6j3y3,100
dydx-mainnet-1,stakecito,dydxvaloper1qe8uuf5x69c526h4nzxwv4ltftr73v7qvjutn2,100
dydx-mainnet-1,coinhall,dydxvaloper1a4mcl5d6h2ak4hn6nj8vg8vtew6t3mnwzd4sqn,0
dydx-mainnet-1,coinage,dydxvaloper1ct3qfgmx74fzkgzehun7ayusjaqv0dyc3ah8y7,0
dydx-mainnet-1,dorafactory,dydxvaloper1rlz9vehk0e6d72u4gvghtfee0274lmuwumlvj8,0
dydx-mainnet-1,blockdaemon,dydxvaloper1ynz8v474ghzhl5ms86mzw0r5mcga3klh2tdw5l,0
dydx-mainnet-1,chorusone,dydxvaloper16pj5gljqnqs0ajxakccfjhu05yczp98724qpyn,100
dydx-mainnet-1,allnodes,dydxvaloper1tle46v89xuxaggrq7zvun5ye66c580fzhayma3,0
dydx-mainnet-1,nodesguru,dydxvaloper19ylcqyrgsejrghujsf6utrgw69nukw9q0xe0sj,100
dydx-mainnet-1,cryptolearningclub,dydxvaloper154u397hzffmpk6xyt2fnrx6l0fzwzmplgws2fs,100
dydx-mainnet-1,keplr,dydxvaloper1jvct2ck9hptwyzrr0umfvwxed7n9nhhj0wfmdf,100
dydx-mainnet-1,autostake,dydxvaloper1gf9yvztyvnc3aqrkjd8hfnaf8pk56sl7mzfage,100
dydx-mainnet-1,tttvn,dydxvaloper1r227t4qx8muzshsl862n4cgdswsesyd0pp42un,100
evmos_9001-2,disperze,evmosvaloper1sp9frqwep52chwavv3xd776myy8gyyvkv5uysl,9024
evmos_9001-2,cosmostation,evmosvaloper1f35jtt5m68zlxkpxn75403vv82cchahqvfsrup,9025
evmos_9001-2,orbitalapes,evmosvaloper1mx9nqk5agvlsvt2yc8259nwztmxq7zjqep5khu,6554
evmos_9001-2,galaxydigital,evmosvaloper1tfc7t9yx00sw4w4d3sj7a22e4mmsed30gjkwx2,0
evmos_9001-2,frens,evmosvaloper14zatq4jagqtm9ejgvglnv0t364d88u80futp65,3164
evmos_9001-2,citadelone,evmosvaloper1p5k54qk9jdamvw4r756g7dxsjarf6p0l3huk84,4466
evmos_9001-2,provalidator,evmosvaloper1tdss4m3x7jy9mlepm2dwy8820l7uv6m2vx6z88,3584
evmos_9001-2,polkachu,evmosvaloper125fkz3mq6qxxpkmphdl3ep92t0d3y969xmt8hz,4336
evmos_9001-2,notional,evmosvaloper1rv94jqhlhx6makfwl6qs390e4shg32m6w6dxzy,1
evmos_9001-2,hanchon,evmosvaloper1dgpv4leszpeg2jusx2xgyfnhdzghf3rf0qq22v,1
evmos_9001-2,ecostake,evmosvaloper1umk407eed7af6anvut6llg2zevnf0dn0feqqny,3746
evmos_9001-2,imperator,evmosvaloper1fqeezech7r9mr20aggde4a36qf4zy57r5qm0dm,2954
evmos_9001-2,astra,evmosvaloper10w68lsj5avr354xssl3dlu5c8gfclamuexjfzf,1
evmos_9001-2,swissstaking,evmosvaloper1vw76ju5rwt9us7kz8tg42t6yfmq2jftydu74u6,4266
evmos_9001-2,sg1,evmosvaloper1dgepvcm7mqdqmzz9lng8kh88ykd298esn8qya5,3847
evmos_9001-2,venus,evmosvaloper1h9y3jxm5d3fqlnfczxqcdagn43d44qezj9m7et,0
evmos_9001-2,stakecito,evmosvaloper18fdznufds7xcgthx00jmpvf6pplt7g4n7hc5ah,1
evmos_9001-2,binaryholdings,evmosvaloper1vhuyfr9l7ytd0w9mtdx2033qrc0s6vjj8w37j6,1
evmos_9001-2,jabbey,evmosvaloper17vze0tk7q7gwpd6jt69p4m5svrty40yw9a88e3,1830
evmos_9001-2,stakelyio,evmosvaloper19fxanpnjlggzuur3m3x0puk5ez7j9lrttexwsw,2729
evmos_9001-2,oni,evmosvaloper1hyytyjxr02j72cx0cgjl24s3nn2yrdqqaslk84,7469
evmos_9001-2,stakefish,evmosvaloper1tcty2k97cdv5sc6xcdf2atrrxq0zg7vvjyfsmr,1
evmos_9001-2,firstfoundry,evmosvaloper197ahcv2x9jj0nmvnen4sqqfffhygjga7rk3shu,1
evmos_9001-2,posthuman,evmosvaloper1jk7umxyky5m5dul46t8nxneavlg7eysjr6lfj7,2634
evmos_9001-2,dragonstake,evmosvaloper10qpycc2egucukw8afcz4us7xlxxmfwh6rscvjz,1390
evmos_9001-2,zerobase,evmosvaloper1rh9uz23gmhr6q92a45qrath4fr9ffefz4eas0z,2653
evmos_9001-2,p2p,evmosvaloper1pj3c7q7tj888h4ms9uq2qql2hf84pndx3zvleu,1316
evmos_9001-2,nodestake,evmosvaloper1xaxg47uw046uw8vgpp3da367ctw9aguqjuyyyx,1282
evmos_9001-2,allnodes,evmosvaloper1c55g6u7q2uzgks9gjp80sle8n6qcyg64vk64g2,7668
evmos_9001-2,smartstake,evmosvaloper174jlcery04j6r7wgvequeysruyjlhtcmlhnhy2,2918
evmos_9001-2,alkadeta,evmosvaloper13h9qxch4r8ep2x8ynwlmcvcl6h902zg5elznhq,3392
evmos_9001-2,meria,evmosvaloper1hn8u6x03mklzdy69r9khsd9q4yft7gmrkz8qkj,3242
evmos_9001-2,stakecitotwo,evmosvaloper1yujr2clwszfmt65myeq2lp6jnjv364hjjln5ua,3037
haqq_11235-1,haqqassociation,haqqvaloper16lp0xpq87cre5z4jkfddq78r5l4vcd7el2jlmj,9020
haqq_11235-1,p2p,haqqvaloper16gg3wzq8h98zyn9kjp7aw3jwy6pnxslrdhl7zp,9019
haqq_11235-1,allnodes,haqqvaloper15eafuvcrh3c07z4g3pqgq68n3lmsyu5jd9swsy,8888
haqq_11235-1,islamicstaking,haqqvaloper1p8k6xk94u24vv9dmxu3vkgg43fs3v72grkpjhm,6682
haqq_11235-1,forbole,haqqvaloper1yq0zsgqnyw5ya0vjxj3gd8yhdpw8uydekq5qrs,5880
haqq_11235-1,citadelone,haqqvaloper1s8xgfux6na326c6xzk62vvn232xgkpdmcht4z6,5838
haqq_11235-1,noders,haqqvaloper1hgggrfgjeu4d5nveh03c6w37magsuqcy84p44t,5656
haqq_11235-1,stakeme,haqqvaloper1p02zk5ecdanap637e2wtt82cucjlxtkrhus623,5159
haqq_11235-1,abyssfinance,haqqvaloper1uz39tak5j7cctq9ss3l4pvlnngmng338thy062,4581
haqq_11235-1,neuler,haqqvaloper1a57vprf7lswm3aqy2g5gy509235wmtsfvf9q73,2805
haqq_11235-1,a41,haqqvaloper1tdzdn4zdnntdjkxtx8lrp9m8rpdu9yz356j8a5,2668
haqq_11235-1,foreststaking,haqqvaloper1ktu3f367c0j0yet6apuefy8xt5n7eswns7yuff,2539
haqq_11235-1,lavenderfivenodes,haqqvaloper1dqwmtp0ewnzep83mtf0j73xrwza74ncavusujw,2829
haqq_11235-1,nodesguru,haqqvaloper1esy5m56f7gsgckjgvwreq6yd95rp5k2uf58sqw,1723
haqq_11235-1,paranormalbros,haqqvaloper1zsujldhz9azrfewl0gex5ey8f6kvf9dk6ufk47,2847
haqq_11235-1,halalnode,haqqvaloper1vk0v3xuusxh8tcu63nmzrll9xwfcnujev6pd4w,2169
haqq_11235-1,emir,haqqvaloper1s83ruez67s2uzt2f0yyz9qd3l60qvu845knns0,1002
haqq_11235-1,masterblox,haqqvaloper1ja29wpj6l5t42jj67vgqcuj8pu046uqklss524,950
haqq_11235-1,polkachucom,haqqvaloper1th8c90trv8pfvsqf2n9p4whlcdew2yy2wcmgnp,3530
haqq_11235-1,cryptobtcbuyer,haqqvaloper137867ch7xxe3a95a2rhs9xntzjp9q7yg0ylvgk,821
haqq_11235-1,f5nodes,haqqvaloper1x93c3lwves5xagxmx3rkku6scxt9yhwn243sts,823
haqq_11235-1,synergynodes,haqqvaloper1y4pfpkwpy6myskp7pne256k6smh2rjtaf0wcfl,814
haqq_11235-1,nodestake,haqqvaloper1qt6yf3fvz250uddj04rxglfd40v8nruqm9kyy7,814
haqq_11235-1,𝐥𝐞𝐬𝐧𝐢𝐤𝐔𝐓𝐒𝐀,haqqvaloper1ld747ks23dqheenk3pjth57claqqpfnxax6cea,814
haqq_11235-1,brightlystake,haqqvaloper19as88jg6qywfu0uymqsvcmuvqck5nngjjr8q4e,813
haqq_11235-1,bwarelabs,haqqvaloper128fmtp0swncy2v7vfzyh5p48fv5d07esupf9kd,0
haqq_11235-1,sergo,haqqvaloper15uexkcv25gshhyunn97369y6379flhm7dsn3dc,792
haqq_11235-1,kioqqhaqqsh,haqqvaloper1a4qnqnk5ag0um6z3unkdth92v9c46x0dcpe2n0,473
haqq_11235-1,surestake,haqqvaloper16hy887wxzjmmkkfrdxzgz9dlv6mfru56q539cw,450
haqq_11235-1,dratavovpro,haqqvaloper16ecmf2wlfjuaff6sstjcfa8ds5gagm96j4zpcx,0
haqq_11235-1,palamar,haqqvaloper1xp597fjhgu6dx3a525htulkn36fqqntjaqvhct,0
haqq_11235-1,staketake,haqqvaloper1tnm7y48w5nh8wt0s2u0fxwu607xtqhk6v99773,0
haqq_11235-1,imperatorco,haqqvaloper1yxgsst9urp5s6qt7aqej09kywahn6djtduxd4p,4032
haqq_11235-1,takamulfivalidator,haqqvaloper1gcw6ru5akcmzvr3anqre8f3m8eml2rmrz8m6sl,802
injective-1,autostake,injvaloper1acgud5qpn3frwzjrayqcdsdr9vkl3p6hrz34ts,21090
injective-1,polkachu,injvaloper125fkz3mq6qxxpkmphdl3ep92t0d3y9695mhclt,21085
injective-1,citadelone,injvaloper1hsxaln75wjs033t3spd8a0gawl4jvxawn6v849,20767
injective-1,helios,injvaloper1ffsdugrhfzdyxltjve8v68n6aazyc6p97uhfn0,17652
injective-1,everstake,injvaloper134dct56cq5v7uerxcy2cn4m06mqf4dxrlgpp24,15715
injective-1,figment,injvaloper1g4d6dmvnpg7w7yugy6kplndp7jpfmf3krtschp,11528
injective-1,ubik,injvaloper1h4t5dqenq86znza06thc64pzyxtme7zltyeg8k,11092
injective-1,stakewolle,injvaloper1kpfxtqt5cmlew46dem32fqlk5g6k4wyueh4szu,8677
injective-1,cryptocrew,injvaloper1nq37nq79w2j76xj8qhjzcn6vh0wlx0qk2r7zm6,8505
injective-1,imperator,injvaloper1esud09zs5754g5nlkmrgxsfdj276xm64cgmd3w,8366
injective-1,blockpane,injvaloper125j4jg5d5hs3xvgfn0me69kgdlv9xe9zknvcz4,0
injective-1,cosmostation,injvaloper1rvqzf9u2uxttmshn302anlknfgsatrh5v7fl7e,7123
injective-1,smartstake,injvaloper1xwsnq88kc8wcrp34qenxf3dvhl5n02yj93u755,6985
injective-1,highstakes,injvaloper1f2kdg34689x93cvw2y59z7y46dvz2fk8lhddfz,6414
injective-1,ormanxyz,injvaloper14ncezrfu3hxauehjntf6pdpme7l5etqsep2qp6,0
injective-1,pfc,injvaloper15vlkdnu2c0k0gaclgycnyjm7c5f3hsde034f5p,5627
injective-1,notional,injvaloper16eg6wf2k6v0lzwu2vsrhxhe0tcycgr7jm98nyz,0
injective-1,whitewhale,injvaloper16gdnrnl224ylje5z9vd0vn0msym7p58f00qauj,5346
injective-1,stakecito,injvaloper1ee7xnhczhvu064utmdn48sh0wx7zq3pgy6frgm,4656
injective-1,crosnest,injvaloper1fqrdtx7pyps6eytn3356j9cs4f8zl0eevlt3rt,4611
injective-1,stakelab,injvaloper1r3lgsyq49zvl36cnevjx3q6u2ep897rws9hauk,0
injective-1,stakewithus,injvaloper1v2xylfeyry808ltt0hwxggzt0fns6uwh74mku3,4338
injective-1,kiln,injvaloper1rf0fczrw2gnhuju86kmjtku4dvf9dcc2mpe7pe,3424
injective-1,stakely,injvaloper1mwerm24kce7dcl59t6n0caw7c8zxgkrjj9svwj,3201
injective-1,informal,injvaloper10xhy8xurfwts9ckjkq0ga92mrjz9txyygymqzp,3114
injective-1,frens,injvaloper1m4pj2y9qrm77m9gsa8uu7xj6xjyy7du5hg2t2d,3103
injective-1,lavenderfive,injvaloper155yk4wfn0xqye80exlsr6hu4qdfsvsgwg3jckk,3071
injective-1,bharvest,injvaloper1zpy3qf7us3m0pxpqkp72gzjv55t70huy33t47x,3048
injective-1,chorusone,injvaloper14yeq3lkajldaggj28hmq8xng9xux7x5g46hezv,3470
juno-1,cosmostation,junovaloper1t8ehvswxjfn3ejzkjtntcyrqwvmvuknzmvtaaa,1
juno-1,sg1,junovaloper196ax4vc0lwpxndu9dyhvca7jhxp70rmcqcnylw,1
juno-1,swissstaking,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,1
juno-1,pupmos,junovaloper1ka8v934kgrw6679fs9cuu0kesyl0ljjy2kdtrl,55572
juno-1,omniflixnetwork,junovaloper1afhtjur8js4589xymu346ca7a5y5293x7p64ca,52029
juno-1,stakefish,junovaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9uxyejze,49290
juno-1,citadel,junovaloper1lzhlnpahvznwfv4jmay2tgaha5kmz5qx4cuznf,41720
juno-1,0base,junovaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4kjctkq,31571
juno-1,sentinel,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,29794
juno-1,stakecito,junovaloper1yy3tnegzmkdcm7czzcy3flw5z0zyr9vkkxrfse,28027
juno-1,imperator,junovaloper17n3w6v5q3n0tws4xv8upd9ul4qqes0nlg7q0xd,27702
juno-1,frens,junovaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5w2aqycm,27381
juno-1,cephalopod,junovaloper1x20lytyf6zkcrv5edpkfkn8sz578qg5sujlhnj,26901
juno-1,madeinblock,junovaloper1juczud9nep06t0khghvm643hf9usw45r23gsmr,25612
